Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Lille Flandres,Calais Ville ,TER HDF,844815,09-03-2023,08:13:00,08:13:00,0,,"['Armentières', 'Bailleul', 'Hazebrouck', 'Saint-Omer', 'Watten - Éperlecques', 'Audruicq', 'Calais Ville']"
Lille Flandres,Béthune ,TER HDF,842475,09-03-2023,08:15:00,08:15:00,0,,"['Lille Porte de Douai', 'Lille CHR', 'Loos lez Lille', 'Haubourdin', 'Santes', 'Wavrin', 'Don - Sainghin', 'Marquillies', 'Salomé', 'La Bassée', 'Cuinchy', 'Beuvry lès Béthune', 'Béthune']"
Lille Flandres,Dunkerque ,TER HDF,844905,09-03-2023,08:40:00,08:40:00,0,,"['Armentières', 'Bailleul', 'Hazebrouck', 'Cassel', 'Arnèke', 'Esquelbecq', 'Bergues', 'Dunkerque']"
Lille Flandres,Tournai ,TER,19915,09-03-2023,09:08:00,09:08:00,0,,"['Pont de Bois', 'Ascq', 'Baisieux', 'Froyennes', 'Tournai']"
Lille Flandres,Courtrai ,TER,19707,09-03-2023,09:09:00,09:09:00,0,,"['Roubaix', 'Tourcoing', 'Mouscron Moeskroen', 'Courtrai']"
Lille Flandres,Hazebrouck ,TER HDF,844113,09-03-2023,09:23:00,09:23:00,0,,"['La Madeleine', 'Saint-André', 'Pérenchies', 'Armentières', 'Nieppe', 'Steenwerck', 'Bailleul', 'Strazeele', 'Hazebrouck']"
Lille Flandres,Lens ,TER HDF,843212,09-03-2023,09:39:00,09:39:00,0,,"['Seclin', 'Libercourt', 'Dourges', 'Hénin-Beaumont', 'Billy-Montigny', 'Lens']"
Lille Flandres,Mouscron Moeskroen ,TER,435055,09-03-2023,09:44:00,09:44:00,0,,"['Tourcoing', 'Mouscron Moeskroen']"
Lille Flandres,Tournai ,TER,19919,09-03-2023,10:08:00,10:08:00,0,,"['Pont de Bois', 'Ascq', 'Baisieux', 'Froyennes', 'Tournai']"
Lille Flandres,Mouscron Moeskroen ,TER,435057,09-03-2023,10:44:00,10:44:00,0,,"['Tourcoing', 'Mouscron Moeskroen']"
Lille Flandres,Mouscron Moeskroen ,TER,435059,09-03-2023,11:44:00,11:44:00,0,,"['Tourcoing', 'Mouscron Moeskroen']"
Lille Flandres,Tournai ,TER,19927,09-03-2023,12:08:00,12:08:00,0,,"['Lezennes', 'Pont de Bois', 'Ascq', 'Baisieux', 'Froyennes', 'Tournai']"
Lille Flandres,Tournai ,TER,19933,09-03-2023,13:08:00,13:08:00,0,,"['Pont de Bois', 'Ascq', 'Baisieux', 'Froyennes', 'Tournai']"
Lille Flandres,Paris Nord ,TGV INOUI,7038,09-03-2023,13:12:00,13:12:00,0,,['Paris Nord']
Strasbourg,Offenburg ,TER,87433,08-03-2023,14:20:00,14:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Benfeld ,TER,30151,08-03-2023,14:25:00,14:25:00,0,,"['Fegersheim - Lipsheim', 'Erstein', 'Benfeld']"
Strasbourg,Offenburg ,TER,87437,08-03-2023,14:51:00,14:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87439,08-03-2023,15:20:00,15:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Saverne,Sélestat ,TER,832021,08-03-2023,16:05:00,16:05:00,0,,"['Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Haguenau ,TER,830540,08-03-2023,16:10:00,16:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830844,08-03-2023,16:18:00,16:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87443,08-03-2023,16:20:00,16:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832024,08-03-2023,16:24:00,16:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Sélestat ,TER,831746,08-03-2023,16:30:00,16:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Bâle - SBB ,TER,96229,08-03-2023,16:51:00,16:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87445,08-03-2023,16:51:00,16:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Wissembourg ,TER,830594,08-03-2023,17:05:00,17:05:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Saverne,Sélestat ,TER,832023,08-03-2023,17:07:00,17:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Molsheim ,TER,830848,08-03-2023,17:18:00,17:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Lauterbourg ,TER,830720,08-03-2023,17:20:00,17:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Bâle - SBB ,TER,96231,08-03-2023,17:21:00,17:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87447,08-03-2023,17:21:00,17:21:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831750,08-03-2023,17:30:00,17:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Krimmeri Meinau,Sarreguemines ,TER,830928,08-03-2023,17:34:00,17:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Haguenau ,TER,830546,08-03-2023,17:40:00,17:40:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Metz Ville ,TER,830308,08-03-2023,17:49:00,17:49:00,0,,"['Brumath', 'Saverne', 'Lutzelbourg', 'Réding', 'Morhange', 'Metz Ville']"
Strasbourg,Offenburg ,TER,87449,08-03-2023,17:50:00,17:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832028,08-03-2023,17:54:00,17:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Wissembourg ,TER,830598,08-03-2023,18:05:00,18:05:00,0,,"['Bischwiller', 'Haguenau', 'Walbourg', 'Hoelschloch - Surbourg', 'Soultz-sous-Forêts', 'Hoffen', 'Riedseltz', 'Wissembourg']"
Saverne,Sélestat ,TER,832027,08-03-2023,18:07:00,18:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Saales ,TER,831836,08-03-2023,18:14:00,18:14:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Mutzig', 'Gresswiller', 'Heiligenberg - Mollkirch', 'Urmatt', 'Mullerhof', 'Muhlbach-sur-Bruche - Lutzelhouse', 'Wisches', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau', 'Fouday', 'Saint-Blaise-la-Roche Poutay', 'Bourg-Bruche', 'Saales']"
Strasbourg,Molsheim ,TER,830852,08-03-2023,18:18:00,18:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Nancy ,TER,835026,08-03-2023,18:19:00,18:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Paris Est ,TGV INOUI,2454,08-03-2023,18:19:00,18:19:00,0,,"['Champagne-Ardenne TGV', 'Paris Est']"
Strasbourg,Lauterbourg ,TER,830724,08-03-2023,18:20:00,18:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Offenburg ,TER,87451,08-03-2023,18:20:00,18:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Niederbronn-les-Bains ,TER,832926,08-03-2023,18:27:00,18:27:00,0,,"['Bischwiller', 'Haguenau', 'Schweighouse-sur-Moder', 'Mertzwiller', 'Gundershoffen', 'Reichshoffen', 'Niederbronn-les-Bains']"
Strasbourg,Wissembourg ,TER,830600,08-03-2023,18:35:00,18:35:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Strasbourg,Offenburg ,TER,87453,08-03-2023,18:50:00,18:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Mannheim - Hauptbahnhof,Paris Est ,DB SNCF,9560,08-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Strasbourg,Paris Est ,TGV INOUI,2060,08-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Strasbourg,Haguenau ,TER,830552,08-03-2023,19:10:00,19:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830856,08-03-2023,19:18:00,19:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Nancy ,TER,835028,08-03-2023,19:19:00,19:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Bâle - SBB ,TER,96247,08-03-2023,19:21:00,19:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Saverne,Sélestat ,TER,832033,08-03-2023,19:37:00,19:37:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Paris Est,Stuttgart Hbf ,DB SNCF,9579,08-03-2023,19:46:00,19:46:00,0,,"['Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Strasbourg,Sarrebourg ,TER,830110,08-03-2023,19:49:00,19:49:00,0,,"['Brumath', 'Saverne', 'Lutzelbourg', 'Réding', 'Sarrebourg']"
Strasbourg,Bâle - SBB ,TER,96239,08-03-2023,19:51:00,19:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Paris Est ,OUIGO,7694,08-03-2023,20:01:00,20:01:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87457,08-03-2023,20:20:00,20:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Herrlisheim ,TER,30344,08-03-2023,21:00:00,21:00:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim']"
Strasbourg,Rothau ,TER,30376,08-03-2023,21:00:00,21:00:00,0,,"['Molsheim', 'Mutzig Passage à Niveau', 'Mutzig Porte Centre', 'Gresswiller Abri', 'Heiligenberg - Mollkirch', 'Urmatt', 'Lutzelhouse Abri Église', 'Wisches Église', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Diemeringen ,TER,30192,08-03-2023,21:40:00,21:40:00,0,,"['Pfaffenhoffen Mairie', 'Obermodern', 'Menchhoffen Abri', 'Ingwiller', 'Wimmenau D.919 - Rue de la Gare', 'Wingen-sur-Moder', 'Col de Puberg', 'Frohmuhl Lavoir', 'Tieffenbach - Struth', 'Adamswiller Lotissement la Forêt', 'Adamswiller Mairie', 'Diemeringen']"
Strasbourg,Molsheim ,TER,400866,08-03-2023,21:48:00,21:48:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87459,08-03-2023,21:50:00,21:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Rothau ,TER,30378,08-03-2023,22:35:00,22:35:00,0,,"['Molsheim', 'Mutzig Passage à Niveau', 'Mutzig Porte Centre', 'Gresswiller Abri', 'Heiligenberg - Mollkirch', 'Urmatt', 'Lutzelhouse Abri Église', 'Wisches Église', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Herrlisheim ,TER,30346,08-03-2023,22:35:00,22:35:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim']"
Strasbourg,Barr ,TER,30360,08-03-2023,22:35:00,22:35:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Rosheim', 'Obernai Passage à Niveau Avenue Gail', 'Barr']"
Strasbourg,Wingen-sur-Moder ,TER,30194,08-03-2023,22:40:00,22:40:00,0,,"['Pfaffenhoffen Mairie', 'Obermodern', 'Menchhoffen Abri', 'Ingwiller', 'Wimmenau D.919 - Rue de la Gare', 'Wingen-sur-Moder']"
Strasbourg,Offenburg ,TER,87461,08-03-2023,22:50:00,22:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,30056,08-03-2023,23:25:00,23:25:00,0,,"['Hoerdt Maison de Retraite', 'Hoerdt Mairie', 'Weyersheim Boulangerie Rue République', 'Kurtzenhouse Mairie', 'Kurtzenhouse CMDP', 'Bischwiller Église Catholique', 'Bischwiller', 'Bischwiller Vestra', 'Kaltenhouse Rue de Bischwiller', 'Haguenau']"
Strasbourg,Saverne ,TER,30228,08-03-2023,23:25:00,23:25:00,0,,"['Stephansfeld Hôpital', 'Brumath Mairie', 'Mommenheim', 'Schwindratzheim Général Leclerc', 'Hochfelden', 'Wilwisheim Haute-Montée', 'Dettwiller', 'Saverne']"
Strasbourg,Molsheim ,TER,30362,08-03-2023,23:25:00,23:25:00,0,,"['Entzheim Aéroport', 'Molsheim']"
Strasbourg,Kehl ,TER,400463,08-03-2023,23:41:00,23:41:00,0,,['Kehl']
Strasbourg,Sélestat ,TER,30149,09-03-2023,05:36:00,05:36:00,0,,"['Fegersheim - Lipsheim', 'Erstein', 'Benfeld', 'Sélestat']"
Strasbourg,Sélestat ,TER,831706,09-03-2023,06:30:00,06:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Sarreguemines ,TER,830914,09-03-2023,06:34:00,06:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Paris Est ,TGV INOUI,2404,09-03-2023,06:40:00,06:40:00,0,,"['Meuse TGV', 'Paris Est']"
Strasbourg,Bâle - SBB ,TER,96205,09-03-2023,06:51:00,06:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Molsheim ,TER,830808,09-03-2023,07:18:00,07:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Colmar,Paris Est ,TGV INOUI,2350,09-03-2023,07:19:00,07:19:00,0,,"['Lorraine TGV', 'Paris Est']"
Strasbourg,Offenburg ,TER,87407,09-03-2023,07:20:00,07:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832008,09-03-2023,07:24:00,07:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Nantes ,TGV INOUI,5486,09-03-2023,07:31:00,07:31:00,0,,"['Lorraine TGV', 'Champagne-Ardenne TGV', 'Aéroport Charles de Gaulle 2 TGV', 'Marne-la-Vallée - Chessy', 'Massy TGV', 'Le Mans', 'Angers-Saint-Laud', 'Nantes']"
Strasbourg,Offenburg ,TER,87411,09-03-2023,07:50:00,07:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96209,09-03-2023,07:51:00,07:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Molsheim ,TER,830812,09-03-2023,08:18:00,08:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Stuttgart Hbf,Paris Est ,DB SNCF,9578,09-03-2023,08:19:00,08:19:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87413,09-03-2023,08:20:00,08:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sarreguemines,Krimmeri Meinau ,TER,830921,09-03-2023,08:27:00,08:27:00,0,,['Krimmeri Meinau']
Strasbourg,Haguenau ,TER,830570,09-03-2023,08:27:00,08:27:00,0,,"['Bischwiller', 'Haguenau']"
Strasbourg,Offenburg ,TER,87415,09-03-2023,08:50:00,08:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Paris Est,Mannheim - Hauptbahnhof ,DB SNCF,9561,09-03-2023,09:12:00,09:12:00,0,,"['Karlsruhe Hauptbahnhof', 'Mannheim - Hauptbahnhof']"
Strasbourg,Offenburg ,TER,87417,09-03-2023,09:20:00,09:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87419,09-03-2023,09:50:00,09:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96217,09-03-2023,10:51:00,10:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87423,09-03-2023,10:51:00,10:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,830524,09-03-2023,12:10:00,12:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830828,09-03-2023,12:18:00,12:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Lauterbourg ,TER,30342,09-03-2023,12:23:00,12:23:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Seltz', 'Lauterbourg']"
Paris Est,Stuttgart Hbf ,DB SNCF,9573,09-03-2023,12:46:00,12:46:00,0,,"['Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Strasbourg,Paris Est ,OUIGO,7692,09-03-2023,12:50:00,12:50:00,0,,"['Metz Ville', 'Paris Est']"
Strasbourg,Offenburg ,TER,87429,09-03-2023,12:50:00,12:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96277,09-03-2023,12:51:00,12:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Sélestat,Saverne ,TER,832018,09-03-2023,12:54:00,12:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Haguenau ,TER,830528,09-03-2023,13:14:00,13:14:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830832,09-03-2023,13:18:00,13:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87431,09-03-2023,13:20:00,13:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96221,09-03-2023,13:51:00,13:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Marseille - Saint-Charles,Hyères ,TER,881639,08-03-2023,14:19:00,14:19:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879522,08-03-2023,14:41:00,14:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6122,08-03-2023,15:02:00,15:02:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Hyères ,TER,881641,08-03-2023,15:03:00,15:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879528,08-03-2023,15:41:00,15:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880160,08-03-2023,16:23:00,16:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Nice ,TER,17491,08-03-2023,16:57:00,16:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Hyères ,TER,881649,08-03-2023,17:03:00,17:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6128,08-03-2023,17:03:00,17:03:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
