Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Strasbourg,Offenburg ,TER,87437,10-03-2023,14:51:00,14:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87439,10-03-2023,15:20:00,15:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Paris Est,Stuttgart Hbf ,DB SNCF,9575,10-03-2023,15:46:00,15:46:00,0,,"['Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Saverne,Sélestat ,TER,832021,10-03-2023,16:05:00,16:05:00,0,,"['Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Haguenau ,TER,830540,10-03-2023,16:10:00,16:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830844,10-03-2023,16:18:00,16:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Stuttgart Hbf,Paris Est ,DB SNCF,9572,10-03-2023,16:19:00,16:19:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87443,10-03-2023,16:20:00,16:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832024,10-03-2023,16:24:00,16:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Sélestat ,TER,831746,10-03-2023,16:30:00,16:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Rothau ,TER,831828,10-03-2023,16:44:00,16:44:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Mutzig', 'Gresswiller', 'Heiligenberg - Mollkirch', 'Urmatt', 'Mullerhof', 'Muhlbach-sur-Bruche - Lutzelhouse', 'Wisches', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Bâle - SBB ,TER,96229,10-03-2023,16:51:00,16:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87445,10-03-2023,16:51:00,16:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Wissembourg ,TER,830594,10-03-2023,17:05:00,17:05:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Saverne,Sélestat ,TER,832023,10-03-2023,17:07:00,17:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Molsheim ,TER,830848,10-03-2023,17:18:00,17:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Colmar,Paris Est ,TGV INOUI,2362,10-03-2023,17:19:00,17:19:00,0,,['Paris Est']
Strasbourg,Paris Est ,TGV INOUI,2062,10-03-2023,17:19:00,17:19:00,0,,['Paris Est']
Strasbourg,Lauterbourg ,TER,830720,10-03-2023,17:20:00,17:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Bâle - SBB ,TER,96231,10-03-2023,17:21:00,17:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87447,10-03-2023,17:21:00,17:21:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831750,10-03-2023,17:30:00,17:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Krimmeri Meinau,Sarreguemines ,TER,830928,10-03-2023,17:34:00,17:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Niederbronn-les-Bains ,TER,832922,10-03-2023,17:35:00,17:35:00,0,,"['Bischwiller', 'Haguenau', 'Schweighouse-sur-Moder', 'Mertzwiller', 'Gundershoffen', 'Reichshoffen', 'Niederbronn-les-Bains']"
Strasbourg,Haguenau ,TER,830546,10-03-2023,17:40:00,17:40:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Metz Ville ,TER,830308,10-03-2023,17:49:00,17:49:00,0,,"['Brumath', 'Saverne', 'Lutzelbourg', 'Réding', 'Morhange', 'Metz Ville']"
Strasbourg,Offenburg ,TER,87449,10-03-2023,17:50:00,17:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832028,10-03-2023,17:54:00,17:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Wissembourg ,TER,830598,10-03-2023,18:05:00,18:05:00,0,,"['Bischwiller', 'Haguenau', 'Walbourg', 'Hoelschloch - Surbourg', 'Soultz-sous-Forêts', 'Hoffen', 'Riedseltz', 'Wissembourg']"
Saverne,Sélestat ,TER,832027,10-03-2023,18:07:00,18:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Saales ,TER,831836,10-03-2023,18:14:00,18:14:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Mutzig', 'Gresswiller', 'Heiligenberg - Mollkirch', 'Urmatt', 'Mullerhof', 'Muhlbach-sur-Bruche - Lutzelhouse', 'Wisches', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau', 'Fouday', 'Saint-Blaise-la-Roche Poutay', 'Bourg-Bruche', 'Saales']"
Strasbourg,Molsheim ,TER,830852,10-03-2023,18:18:00,18:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Nancy ,TER,835026,10-03-2023,18:19:00,18:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Lauterbourg ,TER,830724,10-03-2023,18:20:00,18:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Offenburg ,TER,87451,10-03-2023,18:20:00,18:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96281,10-03-2023,18:21:00,18:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Niederbronn-les-Bains ,TER,832926,10-03-2023,18:27:00,18:27:00,0,,"['Bischwiller', 'Haguenau', 'Schweighouse-sur-Moder', 'Mertzwiller', 'Gundershoffen', 'Reichshoffen', 'Niederbronn-les-Bains']"
Strasbourg,Sélestat ,TER,831754,10-03-2023,18:30:00,18:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Wissembourg ,TER,830600,10-03-2023,18:35:00,18:35:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Strasbourg,Offenburg ,TER,87453,10-03-2023,18:50:00,18:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Mannheim - Hauptbahnhof,Paris Est ,DB SNCF,9560,10-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Strasbourg,Paris Est ,TGV INOUI,2060,10-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Strasbourg,Haguenau ,TER,830552,10-03-2023,19:10:00,19:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830856,10-03-2023,19:18:00,19:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Nancy ,TER,835028,10-03-2023,19:19:00,19:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Bâle - SBB ,TER,96247,10-03-2023,19:21:00,19:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Saverne,Sélestat ,TER,832033,10-03-2023,19:37:00,19:37:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Paris Est,Stuttgart Hbf ,DB SNCF,9579,10-03-2023,19:46:00,19:46:00,0,,"['Karlsruhe Hauptbahnhof', 'Stuttgart Hbf']"
Strasbourg,Bâle - SBB ,TER,96239,10-03-2023,19:51:00,19:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Paris Est ,OUIGO,7694,10-03-2023,20:01:00,20:01:00,0,,['Paris Est']
Stuttgart Hbf,Paris Est ,DB SNCF,9570,10-03-2023,20:20:00,20:20:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87457,10-03-2023,20:20:00,20:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,830558,10-03-2023,20:40:00,20:40:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Paris Est ,TGV INOUI,2070,10-03-2023,20:47:00,20:47:00,0,,['Paris Est']
Strasbourg,Herrlisheim ,TER,30344,10-03-2023,21:00:00,21:00:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim']"
Strasbourg,Rothau ,TER,30376,10-03-2023,21:00:00,21:00:00,0,,"['Molsheim', 'Mutzig Passage à Niveau', 'Mutzig Porte Centre', 'Gresswiller Abri', 'Heiligenberg - Mollkirch', 'Urmatt', 'Lutzelhouse Abri Église', 'Wisches Église', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Bâle - SBB ,TER,96241,10-03-2023,21:21:00,21:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Diemeringen ,TER,30192,10-03-2023,21:40:00,21:40:00,0,,"['Pfaffenhoffen Mairie', 'Obermodern', 'Menchhoffen Abri', 'Ingwiller', 'Wimmenau D.919 - Rue de la Gare', 'Wingen-sur-Moder', 'Col de Puberg', 'Frohmuhl Lavoir', 'Tieffenbach - Struth', 'Adamswiller Lotissement la Forêt', 'Adamswiller Mairie', 'Diemeringen']"
Strasbourg,Molsheim ,TER,400866,10-03-2023,21:48:00,21:48:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87459,10-03-2023,21:50:00,21:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Herrlisheim ,TER,30346,10-03-2023,22:35:00,22:35:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim']"
Strasbourg,Rothau ,TER,30378,10-03-2023,22:35:00,22:35:00,0,,"['Molsheim', 'Mutzig Passage à Niveau', 'Mutzig Porte Centre', 'Gresswiller Abri', 'Heiligenberg - Mollkirch', 'Urmatt', 'Lutzelhouse Abri Église', 'Wisches Église', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Barr ,TER,30360,10-03-2023,22:35:00,22:35:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Rosheim', 'Obernai Passage à Niveau Avenue Gail', 'Barr']"
Strasbourg,Wingen-sur-Moder ,TER,30194,10-03-2023,22:40:00,22:40:00,0,,"['Pfaffenhoffen Mairie', 'Obermodern', 'Menchhoffen Abri', 'Ingwiller', 'Wimmenau D.919 - Rue de la Gare', 'Wingen-sur-Moder']"
Strasbourg,Offenburg ,TER,87461,10-03-2023,22:50:00,22:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,30056,10-03-2023,23:25:00,23:25:00,0,,"['Hoerdt Maison de Retraite', 'Hoerdt Mairie', 'Weyersheim Boulangerie Rue République', 'Kurtzenhouse Mairie', 'Kurtzenhouse CMDP', 'Bischwiller Église Catholique', 'Bischwiller', 'Bischwiller Vestra', 'Kaltenhouse Rue de Bischwiller', 'Haguenau']"
Strasbourg,Saverne ,TER,30228,10-03-2023,23:25:00,23:25:00,0,,"['Stephansfeld Hôpital', 'Brumath Mairie', 'Mommenheim', 'Schwindratzheim Général Leclerc', 'Hochfelden', 'Wilwisheim Haute-Montée', 'Dettwiller', 'Saverne']"
Strasbourg,Molsheim ,TER,30362,10-03-2023,23:25:00,23:25:00,0,,"['Entzheim Aéroport', 'Molsheim']"
Strasbourg,Offenburg ,TER,87463,11-03-2023,00:05:00,00:05:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831702,11-03-2023,05:30:00,05:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Saint-Louis ,TER,96265,11-03-2023,05:51:00,05:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis']"
Strasbourg,Bruxelles-Midi - Brussel-Zuid ,TGV,9890,11-03-2023,06:01:00,06:01:00,0,,"['Lorraine TGV', 'Meuse TGV', 'Champagne-Ardenne TGV', 'Aéroport Charles de Gaulle 2 TGV', 'Lille Europe', 'Bruxelles-Midi - Brussel-Zuid']"
Strasbourg,Offenburg ,TER,87403,11-03-2023,06:20:00,06:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831706,11-03-2023,06:30:00,06:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Haguenau ,TER,830574,11-03-2023,06:40:00,06:40:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830806,11-03-2023,06:48:00,06:48:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Sélestat,Saverne ,TER,832006,11-03-2023,06:54:00,06:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Wissembourg ,TER,830618,11-03-2023,07:05:00,07:05:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Sarrebourg,Sélestat ,TER,832043,11-03-2023,07:07:00,07:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Nancy ,TER,835012,11-03-2023,07:17:30,07:17:30,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Igney - Avricourt', 'Lunéville', 'Nancy']"
Colmar,Paris Est ,TGV INOUI,2350,11-03-2023,07:19:00,07:19:00,0,,"['Lorraine TGV', 'Paris Est']"
Strasbourg,Bar-le-Duc ,TER,839164,11-03-2023,07:27:00,07:27:00,0,,"['Saverne', 'Sarrebourg', 'Lunéville', 'Nancy', 'Toul', 'Commercy', 'Bar-le-Duc']"
Lyon Part Dieu,Nice ,TGV INOUI,6805,10-03-2023,10:25:00,10:20:00,5,Difficultés lors de la préparation du train,"['Toulon', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881419,10-03-2023,10:33:00,10:33:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Avignon Centre ,TER,879516,10-03-2023,10:41:00,10:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Valence Ville ,TER,886560,10-03-2023,11:41:00,11:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:LongDistanceTrain\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre', 'Sorgues - Châteauneuf-du-Pape', 'Bédarrides', 'Courthézon', 'Orange', 'Bollène - La Croisière', 'Pierrelatte', 'Donzère', 'Montélimar', 'Loriol', 'Livron', 'Valence Ville']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,OUIGO,7820,10-03-2023,11:54:00,11:54:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Lyon Saint-Exupéry TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Nice ,TER,17483,10-03-2023,11:57:00,11:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6116,10-03-2023,12:04:00,12:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880136,10-03-2023,12:23:00,12:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Toulon ,TER,881435,10-03-2023,12:33:00,12:33:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Nice,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6074,10-03-2023,12:47:00,12:47:00,0,,['Paris - Gare de Lyon - Hall 1 & 2']
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4762,10-03-2023,13:23:00,13:23:00,0,,"['Nîmes Centre', 'Montpellier Saint-Roch', 'Béziers', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Agen', 'Bordeaux Saint-Jean']"
Paris - Gare de Lyon - Hall 1 & 2,Nice ,TGV INOUI,6175,10-03-2023,13:28:00,13:28:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881443,10-03-2023,13:31:00,13:31:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880144,10-03-2023,13:53:00,13:53:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Toulon ,TER,881447,10-03-2023,14:03:00,14:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Hyères ,TER,881639,10-03-2023,14:19:00,14:19:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6122,10-03-2023,15:02:00,15:02:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Hyères ,TER,881641,10-03-2023,15:03:00,15:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Toulon ,TER,881459,10-03-2023,15:32:00,15:32:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Avignon Centre ,TER,879528,10-03-2023,15:41:00,15:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6024,10-03-2023,16:04:00,16:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880160,10-03-2023,16:23:00,16:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Briançon ,TER,17410,10-03-2023,16:41:00,16:41:00,0,,"['Saint-Antoine', 'Simiane', 'Gardanne', 'Aix-en-Provence', 'Meyrargues', 'Manosque - Gréoux-les-Bains', 'La Brillanne - Oraison', 'Château-Arnoux-Saint-Auban', 'Sisteron', 'Laragne', 'Serres', 'Veynes - Dévoluy', 'Gap', 'Chorges', 'Embrun', 'Mont-Dauphin - Guillestre', 'L\'Argentière -  Les Écrins"", \'links\': [], \'coord\': {\'lat\': \'44.791013\', \'lon\': \'6.556408\'}, \'label\': ""L\'Argentière -  Les Écrins (L\'Argentière-la-Bessée)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87763557:Train\'', 'Briançon']"
Marseille - Saint-Charles,Aéroport Charles de Gaulle 2 TGV ,OUIGO,7832,10-03-2023,16:48:00,16:48:00,0,,"['Avignon TGV', 'Lyon Saint-Exupéry TGV', 'Marne-la-Vallée - Chessy', 'Aéroport Charles de Gaulle 2 TGV']"
Marseille - Saint-Charles,Nice ,TER,17491,10-03-2023,16:57:00,16:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
